setmana_epidemiologica,any,data_inici,data_final,codi_regio,nom_regio,codi_ambit,nom_ambit,variant,sexe,grup_edat,index_socioeconomic,recompte
17,2022,25/04/2022,01/05/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,15 a 44,2,1
17,2022,25/04/2022,01/05/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,15 a 44,4,2
17,2022,25/04/2022,01/05/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,45 a 59,3,1
17,2022,25/04/2022,01/05/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,45 a 59,4,1
17,2022,25/04/2022,01/05/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,60 a 69,3,1
17,2022,25/04/2022,01/05/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,70 a 79,4,1
17,2022,25/04/2022,01/05/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,80 o més,2,1
17,2022,25/04/2022,01/05/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,80 o més,3,1
17,2022,25/04/2022,01/05/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,80 o més,4,3
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Altres,Dona,15 a 44,3,1
17,2022,25/04/2022,01/05/2022,00,No disponible,0000,No disponible,Omicron (BA.2),No disponible,No disponible,-1,6
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.1),Dona,45 a 59,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.1),Home,70 a 79,2,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.1),Home,80 o més,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,1 i 2,2,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,15 a 44,1,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,15 a 44,2,5
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,15 a 44,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,15 a 44,4,4
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,1,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,2,3
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,3,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,60 a 69,2,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,60 a 69,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,60 a 69,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,70 a 79,2,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,70 a 79,3,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,80 o més,2,5
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,15 a 44,2,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,15 a 44,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,15 a 44,4,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,45 a 59,3,3
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,60 a 69,2,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,60 a 69,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,70 a 79,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,80 o més,3,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,80 o més,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,15 a 44,3,7
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,45 a 59,2,3
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,45 a 59,3,8
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,45 a 59,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,5 a 14,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,60 a 69,1,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,60 a 69,2,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,60 a 69,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,70 a 79,2,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,70 a 79,3,4
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,70 a 79,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,80 o més,2,10
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,80 o més,3,12
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,80 o més,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,15 a 44,3,4
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,15 a 44,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,45 a 59,2,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,45 a 59,3,3
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,45 a 59,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,60 a 69,1,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,60 a 69,2,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,60 a 69,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,60 a 69,4,3
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,70 a 79,4,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,80 o més,3,5
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,80 o més,4,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Altres,Dona,45 a 59,3,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.1),Home,60 a 69,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,0,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,15 a 44,3,5
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,15 a 44,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,45 a 59,3,5
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,45 a 59,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,60 a 69,2,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,60 a 69,3,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,70 a 79,2,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,70 a 79,3,6
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,70 a 79,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,80 o més,2,4
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,80 o més,3,14
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,80 o més,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,15 a 44,3,4
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,15 a 44,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,45 a 59,3,2
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,60 a 69,2,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,60 a 69,3,4
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,70 a 79,3,6
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,70 a 79,4,1
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,80 o més,2,3
16,2022,18/04/2022,24/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,80 o més,3,6
16,2022,18/04/2022,24/04/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Altres,Home,45 a 59,4,1
16,2022,18/04/2022,24/04/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Dona,15 a 44,3,1
16,2022,18/04/2022,24/04/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Dona,70 a 79,3,1
16,2022,18/04/2022,24/04/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Home,70 a 79,4,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Altres,Dona,60 a 69,3,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Altres,Dona,70 a 79,4,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Altres,Dona,80 o més,3,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Altres,Home,0,3,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.1),Dona,60 a 69,4,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.1),Home,45 a 59,4,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,15 a 44,3,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,15 a 44,4,4
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,45 a 59,3,2
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,45 a 59,4,2
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,60 a 69,3,2
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,60 a 69,4,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,70 a 79,3,3
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,70 a 79,4,2
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,80 o més,3,5
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,80 o més,4,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,0,3,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,15 a 44,3,3
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,45 a 59,2,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,60 a 69,3,3
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,60 a 69,4,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,70 a 79,3,2
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,70 a 79,4,2
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,80 o més,3,1
16,2022,18/04/2022,24/04/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,80 o més,4,2
16,2022,18/04/2022,24/04/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.2),Dona,45 a 59,3,2
16,2022,18/04/2022,24/04/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.2),Dona,70 a 79,3,2
16,2022,18/04/2022,24/04/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.2),Home,15 a 44,3,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Dona,15 a 44,2,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Dona,15 a 44,3,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Dona,15 a 44,4,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Dona,45 a 59,3,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Dona,60 a 69,2,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Dona,80 o més,4,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Home,15 a 44,2,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Home,45 a 59,3,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Home,70 a 79,2,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Home,70 a 79,3,1
16,2022,18/04/2022,24/04/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,15 a 44,3,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.1),Dona,15 a 44,3,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.1),Dona,45 a 59,4,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,1 i 2,3,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,15 a 44,2,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,15 a 44,3,4
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,15 a 44,4,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,45 a 59,3,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,45 a 59,4,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,60 a 69,3,2
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,70 a 79,3,3
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,70 a 79,4,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,80 o més,3,2
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Dona,80 o més,4,3
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,1 i 2,2,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,15 a 44,2,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,15 a 44,3,2
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,15 a 44,4,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,45 a 59,2,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,45 a 59,3,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,60 a 69,4,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,80 o més,2,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,80 o més,3,1
16,2022,18/04/2022,24/04/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.2),Home,80 o més,4,2
16,2022,18/04/2022,24/04/2022,00,No disponible,0000,No disponible,Omicron (BA.2),No disponible,No disponible,-1,17
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,15 a 44,2,3
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,15 a 44,3,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,15 a 44,4,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,2,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,3,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,4,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,60 a 69,1,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,60 a 69,3,3
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,70 a 79,3,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,80 o més,2,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,80 o més,3,4
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,80 o més,4,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,15 a 44,2,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,15 a 44,3,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,45 a 59,2,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,45 a 59,3,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,45 a 59,4,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,60 a 69,2,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,70 a 79,3,3
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,70 a 79,4,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,80 o més,2,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,80 o més,3,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.1),Dona,80 o més,1,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.1),Home,45 a 59,2,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,15 a 44,2,3
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,15 a 44,3,6
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,45 a 59,2,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,45 a 59,3,4
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,45 a 59,4,7
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,60 a 69,1,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,60 a 69,2,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,60 a 69,3,3
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,60 a 69,4,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,70 a 79,2,4
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,70 a 79,3,4
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,70 a 79,4,4
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,80 o més,2,10
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,80 o més,3,6
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,80 o més,4,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,15 a 44,1,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,15 a 44,2,3
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,15 a 44,3,3
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,15 a 44,4,3
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,45 a 59,2,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,45 a 59,3,4
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,45 a 59,4,4
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,60 a 69,2,3
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,60 a 69,3,3
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,60 a 69,4,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,70 a 79,2,6
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,70 a 79,3,4
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,70 a 79,4,4
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,80 o més,2,5
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,80 o més,3,5
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,80 o més,4,4
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.1),Home,60 a 69,3,1
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.1),Home,70 a 79,3,2
15,2022,11/04/2022,17/04/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,15 a 44,3,10
