id,year,epi_week,from_date,to_date,state,city,disease,num_deaths
2163,1896,189615,1896-04-05,1896-04-11,NH,MANCHESTER,DIPHTHERIA,1
2164,1896,189615,1896-04-05,1896-04-11,MA,MEDFORD,TUBERCULOSIS,1
2165,1896,189615,1896-04-05,1896-04-11,MA,MEDFORD,WHOOPING COUGH,2
2166,1896,189614,1896-03-29,1896-04-04,TN,MEMPHIS,TUBERCULOSIS,3
2167,1896,189614,1896-03-29,1896-04-04,TN,MEMPHIS,WHOOPING COUGH,1
2168,1896,189615,1896-04-05,1896-04-11,TN,MEMPHIS,TUBERCULOSIS,8
2169,1896,189615,1896-04-05,1896-04-11,TN,MEMPHIS,WHOOPING COUGH,1
2170,1896,189615,1896-04-05,1896-04-11,WI,MILWAUKEE,TUBERCULOSIS,5
2171,1896,189615,1896-04-05,1896-04-11,WI,MILWAUKEE,TYPHOID FEVER,2
2172,1896,189615,1896-04-05,1896-04-11,WI,MILWAUKEE,DIPHTHERIA,2
2173,1896,189615,1896-04-06,1896-04-12,AL,MOBILE,TUBERCULOSIS,2
2174,1896,189615,1896-04-05,1896-04-11,TN,NASHVILLE,TUBERCULOSIS,6
2175,1896,189615,1896-04-05,1896-04-11,TN,NASHVILLE,TYPHOID FEVER,1
2176,1896,189615,1896-04-05,1896-04-11,TN,NASHVILLE,WHOOPING COUGH,1
2177,1896,189615,1896-04-05,1896-04-11,MA,NEW BEDFORD,SCARLET FEVER,1
2178,1896,189615,1896-04-05,1896-04-11,MA,NEW BEDFORD,DIPHTHERIA,1
2179,1896,189614,1896-03-29,1896-04-04,NY,NEW BRIGHTON,TUBERCULOSIS,1
2180,1896,189615,1896-04-03,1896-04-09,CT,NEW HAVEN,TUBERCULOSIS,3
2181,1896,189615,1896-04-03,1896-04-09,CT,NEW HAVEN,DIPHTHERIA,2
2182,1896,189614,1896-03-29,1896-04-04,LA,NEW ORLEANS,TUBERCULOSIS,16
2183,1896,189614,1896-03-29,1896-04-04,LA,NEW ORLEANS,TYPHOID FEVER,6
2184,1896,189615,1896-04-05,1896-04-11,NY,NEW YORK,TUBERCULOSIS,109
2185,1896,189615,1896-04-05,1896-04-11,NY,NEW YORK,SCARLET FEVER,7
2186,1896,189615,1896-04-05,1896-04-11,NY,NEW YORK,DIPHTHERIA,30
2187,1896,189615,1896-04-05,1896-04-11,NY,NEW YORK,WHOOPING COUGH,12
2188,1896,189615,1896-04-05,1896-04-11,PA,NORRISTOWN,TUBERCULOSIS,1
2189,1896,189615,1896-04-05,1896-04-11,MA,NORTH ADAMS,TUBERCULOSIS,2
2190,1896,189613,1896-03-22,1896-03-28,MA,NORTHAMPTON,TUBERCULOSIS,1
2191,1896,189614,1896-03-29,1896-04-04,MA,NORTHAMPTON,WHOOPING COUGH,1
2192,1896,189614,1896-03-29,1896-04-04,NE,OMAHA,TUBERCULOSIS,1
2193,1896,189614,1896-03-29,1896-04-04,PA,PHILADELPHIA,TUBERCULOSIS,48
2194,1896,189614,1896-03-29,1896-04-04,PA,PHILADELPHIA,TYPHOID FEVER,5
2195,1896,189614,1896-03-29,1896-04-04,PA,PHILADELPHIA,SCARLET FEVER,1
2196,1896,189614,1896-03-29,1896-04-04,PA,PHILADELPHIA,DIPHTHERIA,15
2197,1896,189614,1896-03-29,1896-04-04,PA,PHILADELPHIA,WHOOPING COUGH,2
2198,1896,189615,1896-04-05,1896-04-11,MA,PITTSFIELD,TUBERCULOSIS,1
2199,1896,189614,1896-03-29,1896-04-04,ME,PORTLAND,TUBERCULOSIS,1
2200,1896,189614,1896-03-29,1896-04-04,ME,PORTLAND,DIPHTHERIA,1
2201,1896,189615,1896-04-05,1896-04-11,ME,PORTLAND,TUBERCULOSIS,1
2202,1896,189615,1896-04-05,1896-04-11,NY,POUGHKEEPSIE,TUBERCULOSIS,2
2203,1896,189615,1896-04-05,1896-04-11,NY,POUGHKEEPSIE,WHOOPING COUGH,1
2204,1896,189615,1896-04-05,1896-04-11,RI,PROVIDENCE,TUBERCULOSIS,5
2205,1896,189614,1896-03-29,1896-04-04,CO,PUEBLO,TUBERCULOSIS,4
2206,1896,189614,1896-03-29,1896-04-04,CO,PUEBLO,TYPHOID FEVER,1
2207,1896,189615,1896-04-07,1896-04-13,PA,READING,TUBERCULOSIS,1
2208,1896,189615,1896-04-07,1896-04-13,PA,READING,SCARLET FEVER,1
2209,1896,189615,1896-04-05,1896-04-11,VA,RICHMOND,TUBERCULOSIS,4
2210,1896,189615,1896-04-05,1896-04-11,MO,ST LOUIS,TUBERCULOSIS,21
2211,1896,189615,1896-04-05,1896-04-11,MO,ST LOUIS,TYPHOID FEVER,1
2212,1896,189615,1896-04-05,1896-04-11,MO,ST LOUIS,DIPHTHERIA,6
2213,1896,189615,1896-04-05,1896-04-11,MO,ST LOUIS,WHOOPING COUGH,1
2214,1896,189614,1896-03-29,1896-04-04,CA,SAN FRANCISCO,TUBERCULOSIS,16
2215,1896,189614,1896-03-29,1896-04-04,CA,SAN FRANCISCO,TYPHOID FEVER,1
2216,1896,189614,1896-03-29,1896-04-04,CA,SAN FRANCISCO,DIPHTHERIA,1
2217,1896,189614,1896-03-29,1896-04-04,CA,SAN FRANCISCO,WHOOPING COUGH,2
2218,1896,189615,1896-04-05,1896-04-11,PA,SCRANTON,TUBERCULOSIS,3
2219,1896,189615,1896-04-05,1896-04-11,PA,SCRANTON,TYPHOID FEVER,1
2220,1896,189615,1896-04-05,1896-04-11,PA,SCRANTON,DIPHTHERIA,1
2221,1896,189614,1896-03-29,1896-04-04,WA,SEATTLE,TUBERCULOSIS,1
2222,1896,189614,1896-03-29,1896-04-04,SD,SIOUX FALLS,TUBERCULOSIS,1
2223,1896,189615,1896-04-05,1896-04-11,MA,SOMERVILLE,TUBERCULOSIS,2
2224,1896,189615,1896-04-05,1896-04-11,MA,SOMERVILLE,TYPHOID FEVER,1
2225,1896,189615,1896-04-05,1896-04-11,MA,SOMERVILLE,DIPHTHERIA,1
2226,1896,189615,1896-04-05,1896-04-11,MA,SPRINGFIELD,TUBERCULOSIS,6
2227,1896,189615,1896-04-05,1896-04-11,MA,SPRINGFIELD,TYPHOID FEVER,1
2228,1896,189615,1896-04-05,1896-04-11,MA,TAUNTON,DIPHTHERIA,1
2229,1896,189615,1896-04-05,1896-04-11,OH,TIFFIN,TUBERCULOSIS,2
2230,1896,189615,1896-04-05,1896-04-11,NY,UTICA,TUBERCULOSIS,3
2231,1896,189615,1896-04-05,1896-04-11,NY,UTICA,SCARLET FEVER,1
2232,1896,189615,1896-04-05,1896-04-11,NY,UTICA,DIPHTHERIA,1
2233,1896,189615,1896-04-05,1896-04-11,DE,WILMINGTON,TUBERCULOSIS,1
2234,1896,189615,1896-04-05,1896-04-11,DE,WILMINGTON,DIPHTHERIA,1
2235,1896,189614,1896-03-28,1896-04-03,MA,WORCESTER,TUBERCULOSIS,6
2236,1896,189614,1896-03-28,1896-04-03,MA,WORCESTER,TYPHOID FEVER,1
2237,1896,189615,1896-04-04,1896-04-10,NY,YONKERS,TUBERCULOSIS,2
2238,1896,189615,1896-04-04,1896-04-10,NY,YONKERS,DIPHTHERIA,1
2239,1896,189615,1896-04-05,1896-04-11,OH,YOUNGSTOWN,TUBERCULOSIS,1
2240,1896,189615,1896-04-05,1896-04-11,PA,ALLEGHENY,TUBERCULOSIS,4
2241,1896,189615,1896-04-05,1896-04-11,PA,ALLEGHENY,WHOOPING COUGH,1
2242,1896,189616,1896-04-12,1896-04-18,MA,AMESBURY,TUBERCULOSIS,1
2243,1896,189615,1896-04-05,1896-04-11,NY,AUBURN,TUBERCULOSIS,1
2244,1896,189616,1896-04-12,1896-04-18,MD,BALTIMORE,TUBERCULOSIS,20
2245,1896,189616,1896-04-12,1896-04-18,MD,BALTIMORE,TYPHOID FEVER,3
2246,1896,189616,1896-04-12,1896-04-18,MD,BALTIMORE,SCARLET FEVER,1
2247,1896,189616,1896-04-12,1896-04-18,MD,BALTIMORE,DIPHTHERIA,4
2248,1896,189615,1896-04-05,1896-04-11,MI,BATTLE CREEK,TUBERCULOSIS,1
2249,1896,189616,1896-04-12,1896-04-18,VT,BENNINGTON,SCARLET FEVER,1
2250,1896,189616,1896-04-12,1896-04-18,NY,BINGHAMTON,TUBERCULOSIS,1
2251,1896,189616,1896-04-12,1896-04-18,NY,BINGHAMTON,DIPHTHERIA,1
2252,1896,189616,1896-04-12,1896-04-18,MA,BOSTON,TUBERCULOSIS,33
2253,1896,189616,1896-04-12,1896-04-18,MA,BOSTON,SCARLET FEVER,2
2254,1896,189616,1896-04-12,1896-04-18,MA,BOSTON,DIPHTHERIA,12
2255,1896,189616,1896-04-12,1896-04-18,MA,BOSTON,WHOOPING COUGH,2
2256,1896,189615,1896-04-05,1896-04-11,PA,BRADDOCK,TYPHOID FEVER,1
2257,1896,189616,1896-04-12,1896-04-18,CT,BRIDGEPORT,DIPHTHERIA,1
2258,1896,189615,1896-04-05,1896-04-11,MA,BROCKTON,TUBERCULOSIS,1
2259,1896,189616,1896-04-12,1896-04-18,NY,BROOKLYN,TUBERCULOSIS,54
2260,1896,189616,1896-04-12,1896-04-18,NY,BROOKLYN,TYPHOID FEVER,1
2261,1896,189616,1896-04-12,1896-04-18,NY,BROOKLYN,SCARLET FEVER,2
2262,1896,189616,1896-04-12,1896-04-18,NY,BROOKLYN,DIPHTHERIA,19
2263,1896,189616,1896-04-12,1896-04-18,NY,BROOKLYN,WHOOPING COUGH,3
2264,1896,189616,1896-04-12,1896-04-18,MA,CAMBRIDGE,TUBERCULOSIS,3
2265,1896,189616,1896-04-12,1896-04-18,MA,CAMBRIDGE,SCARLET FEVER,1
2266,1896,189616,1896-04-12,1896-04-18,MA,CAMBRIDGE,WHOOPING COUGH,1
2267,1896,189615,1896-04-05,1896-04-11,SC,CHARLESTON,TUBERCULOSIS,5
2268,1896,189615,1896-04-05,1896-04-11,SC,CHARLESTON,WHOOPING COUGH,1
2269,1896,189615,1896-04-05,1896-04-11,IL,CHICAGO,TUBERCULOSIS,44
2270,1896,189615,1896-04-05,1896-04-11,IL,CHICAGO,TYPHOID FEVER,9
2271,1896,189615,1896-04-05,1896-04-11,IL,CHICAGO,SCARLET FEVER,1
2272,1896,189615,1896-04-05,1896-04-11,IL,CHICAGO,DIPHTHERIA,22
2273,1896,189615,1896-04-05,1896-04-11,IL,CHICAGO,WHOOPING COUGH,4
2274,1896,189616,1896-04-12,1896-04-18,IL,CHICAGO,TUBERCULOSIS,47
2275,1896,189616,1896-04-12,1896-04-18,IL,CHICAGO,TYPHOID FEVER,4
2276,1896,189616,1896-04-12,1896-04-18,IL,CHICAGO,SCARLET FEVER,1
2277,1896,189616,1896-04-12,1896-04-18,IL,CHICAGO,DIPHTHERIA,22
2278,1896,189616,1896-04-12,1896-04-18,IL,CHICAGO,WHOOPING COUGH,3
2279,1896,189616,1896-04-11,1896-04-17,OH,CINCINNATI,TUBERCULOSIS,9
2280,1896,189616,1896-04-11,1896-04-17,OH,CINCINNATI,TYPHOID FEVER,5
2281,1896,189616,1896-04-11,1896-04-17,OH,CINCINNATI,DIPHTHERIA,2
2282,1896,189616,1896-04-12,1896-04-18,OH,CLEVELAND,TUBERCULOSIS,10
2283,1896,189616,1896-04-12,1896-04-18,OH,CLEVELAND,TYPHOID FEVER,1
2284,1896,189616,1896-04-12,1896-04-18,OH,CLEVELAND,DIPHTHERIA,3
2285,1896,189616,1896-04-12,1896-04-18,OH,CLEVELAND,WHOOPING COUGH,1
2286,1896,189616,1896-04-12,1896-04-18,OH,COLUMBUS,TUBERCULOSIS,5
2287,1896,189616,1896-04-12,1896-04-18,OH,COLUMBUS,TYPHOID FEVER,1
2288,1896,189616,1896-04-12,1896-04-18,OH,COLUMBUS,DIPHTHERIA,1
2289,1896,189615,1896-04-05,1896-04-11,IA,COUNCIL BLUFFS,TUBERCULOSIS,1
2290,1896,189616,1896-04-10,1896-04-16,OH,DAYTON,TUBERCULOSIS,6
2291,1896,189616,1896-04-10,1896-04-16,OH,DAYTON,DIPHTHERIA,1
2292,1896,189615,1896-04-05,1896-04-11,CO,DENVER,TUBERCULOSIS,6
2293,1896,189615,1896-04-05,1896-04-11,CO,DENVER,SCARLET FEVER,1
2294,1896,189616,1896-04-12,1896-04-18,MI,DETROIT,TUBERCULOSIS,7
2295,1896,189616,1896-04-12,1896-04-18,MI,DETROIT,DIPHTHERIA,1
2296,1896,189615,1896-04-05,1896-04-11,NY,DUNKIRK,TUBERCULOSIS,1
2297,1896,189616,1896-04-12,1896-04-18,MA,FALL RIVER,TUBERCULOSIS,3
2298,1896,189616,1896-04-12,1896-04-18,MA,FALL RIVER,DIPHTHERIA,3
2299,1896,189616,1896-04-12,1896-04-18,MA,FALL RIVER,WHOOPING COUGH,2
2300,1896,189614,1896-03-29,1896-04-04,MA,FITCHBURG,TUBERCULOSIS,3
2301,1896,189616,1896-04-12,1896-04-18,MA,GLOUCESTER,TUBERCULOSIS,1
2302,1896,189614,1896-03-29,1896-04-04,MI,GRAND RAPIDS,TUBERCULOSIS,2
2303,1896,189614,1896-03-29,1896-04-04,MI,GRAND RAPIDS,TYPHOID FEVER,1
2304,1896,189615,1896-04-05,1896-04-11,MI,GRAND RAPIDS,TUBERCULOSIS,3
2305,1896,189615,1896-04-05,1896-04-11,MI,GRAND RAPIDS,TYPHOID FEVER,1
2306,1896,189616,1896-04-12,1896-04-18,MA,HAVERHILL,TUBERCULOSIS,2
2307,1896,189615,1896-04-05,1896-04-11,NJ,HOBOKEN,TUBERCULOSIS,6
2308,1896,189615,1896-04-05,1896-04-11,NJ,HOBOKEN,SCARLET FEVER,1
2309,1896,189615,1896-04-05,1896-04-11,NJ,HOBOKEN,DIPHTHERIA,3
2310,1896,189615,1896-04-06,1896-04-12,NJ,JERSEY CITY,TUBERCULOSIS,5
2311,1896,189615,1896-04-06,1896-04-12,NJ,JERSEY CITY,TYPHOID FEVER,2
2312,1896,189615,1896-04-06,1896-04-12,NJ,JERSEY CITY,SCARLET FEVER,1
2313,1896,189615,1896-04-06,1896-04-12,NJ,JERSEY CITY,DIPHTHERIA,2
2314,1896,189615,1896-04-05,1896-04-11,PA,JOHNSTOWN,TYPHOID FEVER,1
2315,1896,189615,1896-04-05,1896-04-11,MI,KALAMAZOO,TUBERCULOSIS,1
2316,1896,189616,1896-04-12,1896-04-18,MI,KALAMAZOO,TUBERCULOSIS,2
2317,1896,189616,1896-04-12,1896-04-18,MI,KALAMAZOO,WHOOPING COUGH,1
2318,1896,189615,1896-04-05,1896-04-11,MA,LAWRENCE,TUBERCULOSIS,1
2319,1896,189616,1896-04-12,1896-04-18,MA,LEOMINSTER,TUBERCULOSIS,1
2320,1896,189616,1896-04-12,1896-04-18,MA,LOWELL,TUBERCULOSIS,2
2321,1896,189616,1896-04-12,1896-04-18,MA,LOWELL,TYPHOID FEVER,2
2322,1896,189616,1896-04-12,1896-04-18,MA,LOWELL,DIPHTHERIA,1
2323,1896,189616,1896-04-12,1896-04-18,VA,LYNCHBURG,TUBERCULOSIS,3
2324,1896,189616,1896-04-12,1896-04-18,WI,MARINETTE,DIPHTHERIA,1
2325,1896,189616,1896-04-12,1896-04-18,MA,MEDFORD,TUBERCULOSIS,2
2326,1896,189616,1896-04-12,1896-04-18,MA,MELROSE,TUBERCULOSIS,1
2327,1896,189616,1896-04-12,1896-04-18,TN,MEMPHIS,TUBERCULOSIS,6
2328,1896,189615,1896-04-05,1896-04-11,OH,MIDDLETOWN,TUBERCULOSIS,1
2329,1896,189616,1896-04-12,1896-04-18,WI,MILWAUKEE,TUBERCULOSIS,5
2330,1896,189616,1896-04-12,1896-04-18,WI,MILWAUKEE,TYPHOID FEVER,1
2331,1896,189616,1896-04-12,1896-04-18,WI,MILWAUKEE,DIPHTHERIA,5
2332,1896,189616,1896-04-12,1896-04-18,WI,MILWAUKEE,WHOOPING COUGH,1
2333,1896,189615,1896-04-05,1896-04-11,MN,MINNEAPOLIS,TUBERCULOSIS,2
2334,1896,189615,1896-04-05,1896-04-11,MN,MINNEAPOLIS,TYPHOID FEVER,1
2335,1896,189615,1896-04-05,1896-04-11,AL,MOBILE,TUBERCULOSIS,2
2336,1896,189616,1896-04-12,1896-04-18,AL,MOBILE,TUBERCULOSIS,2
2337,1896,189616,1896-04-12,1896-04-18,TN,NASHVILLE,TUBERCULOSIS,8
2338,1896,189616,1896-04-12,1896-04-18,TN,NASHVILLE,TYPHOID FEVER,1
2339,1896,189616,1896-04-12,1896-04-18,TN,NASHVILLE,WHOOPING COUGH,1
2340,1896,189616,1896-04-12,1896-04-18,MA,NEW BEDFORD,TUBERCULOSIS,6
2341,1896,189616,1896-04-12,1896-04-18,MA,NEW BEDFORD,TYPHOID FEVER,1
2342,1896,189615,1896-04-05,1896-04-11,MA,NEWBURYPORT,DIPHTHERIA,1
2343,1896,189616,1896-04-10,1896-04-16,CT,NEW HAVEN,TUBERCULOSIS,2
2344,1896,189616,1896-04-10,1896-04-16,CT,NEW HAVEN,SCARLET FEVER,1
2345,1896,189615,1896-04-05,1896-04-11,LA,NEW ORLEANS,TUBERCULOSIS,20
2346,1896,189615,1896-04-05,1896-04-11,LA,NEW ORLEANS,TYPHOID FEVER,1
2347,1896,189615,1896-04-05,1896-04-11,LA,NEW ORLEANS,DIPHTHERIA,1
2348,1896,189615,1896-04-05,1896-04-11,MA,NEWTON,TUBERCULOSIS,3
2349,1896,189616,1896-04-12,1896-04-18,NY,NEW YORK,TUBERCULOSIS,124
2350,1896,189616,1896-04-12,1896-04-18,NY,NEW YORK,TYPHOID FEVER,3
2351,1896,189616,1896-04-12,1896-04-18,NY,NEW YORK,SCARLET FEVER,8
2352,1896,189616,1896-04-12,1896-04-18,NY,NEW YORK,DIPHTHERIA,32
2353,1896,189616,1896-04-12,1896-04-18,NY,NEW YORK,WHOOPING COUGH,17
2354,1896,189616,1896-04-12,1896-04-18,PA,NORRISTOWN,TUBERCULOSIS,1
2355,1896,189616,1896-04-12,1896-04-18,MA,NORTH ADAMS,TUBERCULOSIS,3
2356,1896,189616,1896-04-12,1896-04-18,MA,NORTH ADAMS,TYPHOID FEVER,1
2357,1896,189612,1896-03-15,1896-03-21,MA,NORTH ATTLEBORO,TUBERCULOSIS,1
2358,1896,189614,1896-03-29,1896-04-04,MA,NORTH ATTLEBORO,TUBERCULOSIS,1
2359,1896,189615,1896-04-05,1896-04-11,NE,OMAHA,TUBERCULOSIS,1
2360,1896,189616,1896-04-12,1896-04-18,NY,ONEONTA,TUBERCULOSIS,1
2361,1896,189615,1896-04-05,1896-04-11,IA,OTTUMWA,DIPHTHERIA,1
2362,1896,189614,1896-04-01,1896-04-07,KY,PADUCAH,TYPHOID FEVER,1
2363,1896,189614,1896-04-01,1896-04-07,KY,PADUCAH,DIPHTHERIA,1
2364,1896,189615,1896-04-08,1896-04-14,KY,PADUCAH,TUBERCULOSIS,1
2365,1896,189615,1896-04-08,1896-04-14,KY,PADUCAH,DIPHTHERIA,1
2366,1896,189615,1896-04-08,1896-04-14,VA,PETERSBURG,TUBERCULOSIS,1
2367,1896,189616,1896-04-12,1896-04-18,MA,PITTSFIELD,DIPHTHERIA,1
2368,1896,189616,1896-04-12,1896-04-18,ME,PORTLAND,DIPHTHERIA,1
2369,1896,189616,1896-04-12,1896-04-18,RI,PROVIDENCE,TUBERCULOSIS,7
2370,1896,189616,1896-04-12,1896-04-18,RI,PROVIDENCE,DIPHTHERIA,3
2371,1896,189615,1896-04-05,1896-04-11,CO,PUEBLO,TUBERCULOSIS,2
2372,1896,189616,1896-04-14,1896-04-20,PA,READING,TUBERCULOSIS,5
2373,1896,189616,1896-04-14,1896-04-20,PA,READING,DIPHTHERIA,1
2374,1896,189616,1896-04-12,1896-04-18,PA,SCRANTON,TUBERCULOSIS,2
2375,1896,189616,1896-04-12,1896-04-18,PA,SCRANTON,DIPHTHERIA,1
2376,1896,189615,1896-04-05,1896-04-11,WA,SEATTLE,TUBERCULOSIS,1
2377,1896,189615,1896-04-05,1896-04-11,WA,SEATTLE,TYPHOID FEVER,2
2378,1896,189615,1896-04-05,1896-04-11,CA,SAN FRANCISCO,TUBERCULOSIS,14
2379,1896,189615,1896-04-05,1896-04-11,CA,SAN FRANCISCO,TYPHOID FEVER,1
2380,1896,189615,1896-04-05,1896-04-11,CA,SANTA BARBARA,TYPHOID FEVER,1
2381,1896,189616,1896-04-12,1896-04-18,MA,SPRINGFIELD,TUBERCULOSIS,5
2382,1896,189616,1896-04-12,1896-04-18,MO,ST LOUIS,TUBERCULOSIS,18
2383,1896,189616,1896-04-12,1896-04-18,MO,ST LOUIS,DIPHTHERIA,8
2384,1896,189616,1896-04-12,1896-04-18,NY,UTICA,TUBERCULOSIS,2
2385,1896,189615,1896-04-05,1896-04-11,DC,WASHINGTON,TUBERCULOSIS,16
2386,1896,189615,1896-04-05,1896-04-11,DC,WASHINGTON,SCARLET FEVER,1
2387,1896,189615,1896-04-05,1896-04-11,DC,WASHINGTON,DIPHTHERIA,1
2388,1896,189616,1896-04-12,1896-04-18,DE,WILMINGTON,TUBERCULOSIS,2
2389,1896,189616,1896-04-12,1896-04-18,DE,WILMINGTON,SCARLET FEVER,1
2390,1896,189615,1896-04-04,1896-04-10,MA,WORCESTER,TUBERCULOSIS,7
2391,1896,189615,1896-04-04,1896-04-10,MA,WORCESTER,DIPHTHERIA,2
2392,1896,189616,1896-04-11,1896-04-17,NY,YONKERS,DIPHTHERIA,1
2393,1896,189616,1896-04-12,1896-04-18,OH,YOUNGSTOWN,TUBERCULOSIS,3
2394,1896,189616,1896-04-12,1896-04-18,PA,ALLEGHENY,TUBERCULOSIS,6
2395,1896,189616,1896-04-12,1896-04-18,PA,ALLEGHENY,WHOOPING COUGH,3
2396,1896,189617,1896-04-19,1896-04-25,PA,ALLEGHENY,TUBERCULOSIS,2
2397,1896,189617,1896-04-19,1896-04-25,PA,ALLEGHENY,WHOOPING COUGH,1
2398,1896,189617,1896-04-19,1896-04-25,MA,AMESBURY,TUBERCULOSIS,1
2399,1896,189616,1896-04-12,1896-04-18,NY,AUBURN,TUBERCULOSIS,2
2400,1896,189617,1896-04-19,1896-04-25,MD,BALTIMORE,TUBERCULOSIS,12
2401,1896,189617,1896-04-19,1896-04-25,MD,BALTIMORE,TYPHOID FEVER,3
2402,1896,189617,1896-04-19,1896-04-25,MD,BALTIMORE,DIPHTHERIA,4
2403,1896,189616,1896-04-12,1896-04-18,MI,BATTLE CREEK,TUBERCULOSIS,2
2404,1896,189617,1896-04-19,1896-04-25,MI,BATTLE CREEK,TUBERCULOSIS,1
2405,1896,189617,1896-04-19,1896-04-25,VT,BENNINGTON,SCARLET FEVER,3
2406,1896,189617,1896-04-19,1896-04-25,NY,BINGHAMTON,TUBERCULOSIS,1
2407,1896,189617,1896-04-19,1896-04-25,NY,BINGHAMTON,TYPHOID FEVER,1
2408,1896,189617,1896-04-19,1896-04-25,NY,BINGHAMTON,DIPHTHERIA,1
2409,1896,189617,1896-04-19,1896-04-25,MA,BOSTON,TUBERCULOSIS,34
2410,1896,189617,1896-04-19,1896-04-25,MA,BOSTON,TYPHOID FEVER,3
2411,1896,189617,1896-04-19,1896-04-25,MA,BOSTON,SCARLET FEVER,5
2412,1896,189617,1896-04-19,1896-04-25,MA,BOSTON,DIPHTHERIA,12
2413,1896,189617,1896-04-19,1896-04-25,MA,BOSTON,WHOOPING COUGH,2
2414,1896,189617,1896-04-19,1896-04-25,CT,BRIDGEPORT,TYPHOID FEVER,2
2415,1896,189617,1896-04-19,1896-04-25,CT,BRIDGEPORT,DIPHTHERIA,1
2416,1896,189616,1896-04-12,1896-04-18,MA,BROCKTON,TUBERCULOSIS,3
2417,1896,189617,1896-04-19,1896-04-25,NY,BROOKLYN,TUBERCULOSIS,53
2418,1896,189617,1896-04-19,1896-04-25,NY,BROOKLYN,TYPHOID FEVER,1
2419,1896,189617,1896-04-19,1896-04-25,NY,BROOKLYN,SCARLET FEVER,6
2420,1896,189617,1896-04-19,1896-04-25,NY,BROOKLYN,DIPHTHERIA,29
2421,1896,189617,1896-04-19,1896-04-25,NY,BROOKLYN,WHOOPING COUGH,3
2422,1896,189616,1896-04-12,1896-04-18,OH,BUCYRUS,TUBERCULOSIS,1
2423,1896,189617,1896-04-19,1896-04-25,MA,CAMBRIDGE,TUBERCULOSIS,6
2424,1896,189617,1896-04-19,1896-04-25,MA,CAMBRIDGE,DIPHTHERIA,1
2425,1896,189617,1896-04-19,1896-04-25,PA,CARLISLE,TUBERCULOSIS,1
2426,1896,189616,1896-04-12,1896-04-18,SC,CHARLESTON,TUBERCULOSIS,8
2427,1896,189616,1896-04-12,1896-04-18,SC,CHARLESTON,TYPHOID FEVER,2
2428,1896,189616,1896-04-12,1896-04-18,SC,CHARLESTON,WHOOPING COUGH,1
2429,1896,189617,1896-04-19,1896-04-25,IL,CHICAGO,TUBERCULOSIS,48
2430,1896,189617,1896-04-19,1896-04-25,IL,CHICAGO,TYPHOID FEVER,9
2431,1896,189617,1896-04-19,1896-04-25,IL,CHICAGO,DIPHTHERIA,15
2432,1896,189617,1896-04-19,1896-04-25,IL,CHICAGO,WHOOPING COUGH,3
2433,1896,189617,1896-04-18,1896-04-24,OH,CINCINNATI,TUBERCULOSIS,22
2434,1896,189617,1896-04-19,1896-04-25,OH,CLEVELAND,TUBERCULOSIS,10
2435,1896,189617,1896-04-19,1896-04-25,OH,CLEVELAND,TYPHOID FEVER,5
2436,1896,189617,1896-04-19,1896-04-25,OH,CLEVELAND,DIPHTHERIA,3
2437,1896,189616,1896-04-12,1896-04-18,IN,COLUMBUS,TUBERCULOSIS,1
2438,1896,189617,1896-04-19,1896-04-25,OH,COLUMBUS,TUBERCULOSIS,3
2439,1896,189617,1896-04-19,1896-04-25,OH,COLUMBUS,DIPHTHERIA,1
2440,1896,189617,1896-04-19,1896-04-25,OH,COLUMBUS,WHOOPING COUGH,1
2441,1896,189616,1896-04-12,1896-04-18,NY,CORTLAND,TUBERCULOSIS,1
2442,1896,189616,1896-04-12,1896-04-18,IA,COUNCIL BLUFFS,DIPHTHERIA,1
2443,1896,189616,1896-04-12,1896-04-18,CO,DENVER,TUBERCULOSIS,7
2444,1896,189616,1896-04-12,1896-04-18,CO,DENVER,TYPHOID FEVER,1
2445,1896,189616,1896-04-12,1896-04-18,CO,DENVER,SCARLET FEVER,1
2446,1896,189617,1896-04-19,1896-04-25,MI,DETROIT,TUBERCULOSIS,3
2447,1896,189617,1896-04-19,1896-04-25,MI,DETROIT,TYPHOID FEVER,2
2448,1896,189617,1896-04-19,1896-04-25,MI,DETROIT,SCARLET FEVER,1
2449,1896,189616,1896-04-12,1896-04-18,TX,EL PASO,TUBERCULOSIS,1
2450,1896,189615,1896-04-05,1896-04-11,MA,EVERETT,TUBERCULOSIS,1
2451,1896,189617,1896-04-18,1896-04-24,MA,EVERETT,TUBERCULOSIS,2
2452,1896,189617,1896-04-18,1896-04-24,MA,EVERETT,DIPHTHERIA,1
2453,1896,189617,1896-04-19,1896-04-25,MA,FALL RIVER,TUBERCULOSIS,5
2454,1896,189617,1896-04-19,1896-04-25,MA,FALL RIVER,DIPHTHERIA,4
2455,1896,189616,1896-04-12,1896-04-18,MA,FITCHBURG,TUBERCULOSIS,3
2456,1896,189617,1896-04-19,1896-04-25,MA,FITCHBURG,TUBERCULOSIS,2
2457,1896,189616,1896-04-12,1896-04-18,MI,GRAND RAPIDS,TUBERCULOSIS,4
2458,1896,189616,1896-04-12,1896-04-18,MI,GRAND RAPIDS,SCARLET FEVER,1
2459,1896,189617,1896-04-19,1896-04-25,MI,GRAND RAPIDS,TUBERCULOSIS,6
2460,1896,189617,1896-04-19,1896-04-25,MA,HAVERHILL,TUBERCULOSIS,2
